# Flight Log 
# 25 08 17 - 17:18:18
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
17:18:38	2.033728,3.844922,0.608833	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033728,3.844922,0.608833	0
17:18:38	2.033731,3.844917,0.608814	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033731,3.844917,0.608814	0
17:18:38	2.033731,3.844914,0.608822	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033731,3.844914,0.608822	0
17:18:39	2.033728,3.844917,0.608824	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033728,3.844917,0.608824	0
17:18:39	2.033727,3.844918,0.608825	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033727,3.844918,0.608825	0
17:18:39	2.033719,3.844914,0.608823	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033719,3.844914,0.608823	0
17:18:39	2.033711,3.844915,0.608824	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033711,3.844915,0.608824	0
17:18:39	2.033710,3.844915,0.608826	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033710,3.844915,0.608826	0
17:18:39	2.033709,3.844922,0.608830	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033709,3.844922,0.608830	0
17:18:39	2.033718,3.844923,0.608834	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033718,3.844923,0.608834	0
17:18:39	2.033720,3.844919,0.608828	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033720,3.844919,0.608828	0
17:18:39	2.033713,3.844919,0.608825	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033713,3.844919,0.608825	0
17:18:39	2.033723,3.844916,0.608828	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033723,3.844916,0.608828	0
17:18:40	2.033719,3.844920,0.608827	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033719,3.844920,0.608827	0
17:18:40	2.033718,3.844916,0.608825	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033718,3.844916,0.608825	0
17:18:40	2.033712,3.844909,0.608825	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033712,3.844909,0.608825	0
17:18:40	2.033719,3.844910,0.608827	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033719,3.844910,0.608827	0
17:18:40	2.033728,3.844912,0.608830	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033728,3.844912,0.608830	0
17:18:40	2.033713,3.844912,0.608828	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033713,3.844912,0.608828	0
17:18:40	2.033728,3.844914,0.608828	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033728,3.844914,0.608828	0
17:18:40	2.033722,3.844911,0.608826	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033722,3.844911,0.608826	0
17:18:40	2.033719,3.844916,0.608832	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033719,3.844916,0.608832	0
17:18:40	2.033724,3.844911,0.608837	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033724,3.844911,0.608837	0
17:18:41	2.033724,3.844910,0.608819	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033724,3.844910,0.608819	0
17:18:41	2.033728,3.844910,0.608828	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033728,3.844910,0.608828	0
17:18:41	2.033720,3.844915,0.608827	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033720,3.844915,0.608827	0
17:18:41	2.033721,3.844911,0.608823	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033721,3.844911,0.608823	0
17:18:41	2.033711,3.844921,0.608830	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033711,3.844921,0.608830	0
17:18:41	2.033713,3.844917,0.608818	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033713,3.844917,0.608818	0
17:18:41	2.033727,3.844913,0.608815	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033727,3.844913,0.608815	0
17:18:41	2.033715,3.844918,0.608833	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033715,3.844918,0.608833	0
17:18:41	2.033721,3.844918,0.608830	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033721,3.844918,0.608830	0
17:18:41	2.033717,3.844916,0.608831	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033717,3.844916,0.608831	0
17:18:42	2.033716,3.844918,0.608820	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033716,3.844918,0.608820	0
17:18:42	2.033733,3.844917,0.608826	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033733,3.844917,0.608826	0
17:18:42	2.033729,3.844921,0.608824	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033729,3.844921,0.608824	0
17:18:42	2.033719,3.844920,0.608825	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033719,3.844920,0.608825	0
17:18:42	2.033719,3.844918,0.608825	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033719,3.844918,0.608825	0
17:18:42	2.033718,3.844920,0.608831	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033718,3.844920,0.608831	0
17:18:42	2.033717,3.844916,0.608832	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033717,3.844916,0.608832	0
17:18:42	2.033725,3.844913,0.608819	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033725,3.844913,0.608819	0
17:18:42	2.033715,3.844918,0.608830	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033715,3.844918,0.608830	0
17:18:42	2.033726,3.844911,0.608835	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033726,3.844911,0.608835	0
17:18:43	2.033724,3.844917,0.608830	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033724,3.844917,0.608830	0
17:18:43	2.033724,3.844919,0.608833	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033724,3.844919,0.608833	0
17:18:43	2.033722,3.844910,0.608820	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033722,3.844910,0.608820	0
17:18:43	2.033717,3.844920,0.608831	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033717,3.844920,0.608831	0
17:18:43	2.033725,3.844913,0.608824	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033725,3.844913,0.608824	0
17:18:43	2.033721,3.844915,0.608829	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033721,3.844915,0.608829	0
